orderid,shopid,userid,event_time
31490700000000,41282916,237999,12/31/19 19:25
31498000000000,171496968,785308,12/31/19 21:27
31461700000000,154074176,247137,12/31/19 11:20
31503300000000,91038550,235027,12/31/19 22:54
31190400000000,78686751,309213,12/28/19 8:00
31219800000000,99893455,786767,12/28/19 16:10
31193000000000,4367107,933895,12/28/19 8:43
31161800000000,61556313,749983,12/28/19 0:03
31218500000000,148045360,70533,12/28/19 15:47
31196100000000,158448460,886575,12/28/19 9:35
31233300000000,36641013,35717,12/28/19 19:54
31207600000000,145269645,235104,12/28/19 12:46
31213100000000,104245736,234824,12/28/19 14:18
31219400000000,66861410,543588,12/28/19 16:03
31405500000000,66484404,563130,12/30/19 19:45
31397100000000,57775788,11918,12/30/19 17:24
31385300000000,84711731,797245,12/30/19 14:09
31378600000000,129017308,823473,12/30/19 12:16
31337800000000,12662873,764734,12/30/19 0:56
31390100000000,86285837,578944,12/30/19 15:29
31389100000000,38323741,347165,12/30/19 15:11
31158800000000,61556313,485343,12/27/19 23:14
31144200000000,182859733,136756,12/27/19 19:09
31117400000000,10536,672345,12/27/19 11:44
31127400000000,159127371,220165,12/27/19 14:30
31075600000000,209184629,884113,12/27/19 0:07
31252700000000,104583429,82198,12/29/19 1:17
31304500000000,23326134,374051,12/29/19 15:41
31277500000000,153966647,908462,12/29/19 8:10
31319500000000,143585757,166466,12/29/19 19:50
31300200000000,86572198,22596,12/29/19 14:29
31322200000000,26299009,86853,12/29/19 20:36
31279900000000,19216692,953636,12/29/19 8:51
31287000000000,88696854,419541,12/29/19 10:49
31291100000000,66385741,52834,12/29/19 11:57
31132200000000,406582,294520,12/27/19 15:50
31118100000000,61556313,437200,12/27/19 11:54
31157500000000,145824102,537050,12/27/19 22:52
31079300000000,27476241,846715,12/27/19 1:08
31101800000000,114919380,405983,12/27/19 7:23
31131600000000,32504026,859833,12/27/19 15:39
31480600000000,129017308,701587,12/31/19 16:37
31471300000000,45828982,18644,12/31/19 14:01
31477500000000,8528033,45748,12/31/19 15:44
31503200000000,16174997,17368,12/31/19 22:54
31500000000000,121727827,396110,12/31/19 22:00
31421400000000,10287,743873,12/31/19 0:09
31234200000000,156292400,337377,12/28/19 20:10
31211200000000,147941492,83437,12/28/19 13:46
31246500000000,12067888,889894,12/28/19 23:34
31163000000000,121683658,543764,12/28/19 0:23
31162500000000,40262908,595971,12/28/19 0:14
31161800000000,30349256,604545,12/28/19 0:03
31216000000000,162272095,704393,12/28/19 15:07
31221500000000,158094560,97135,12/28/19 16:38
31170900000000,61556313,246430,12/28/19 2:34
31229100000000,13511,922392,12/28/19 18:44
31231300000000,67867049,931679,12/28/19 19:21
31391900000000,170324130,513041,12/30/19 15:58
31396000000000,119046960,592243,12/30/19 17:06
31340600000000,33515430,210494,12/30/19 1:42
31395300000000,82589739,169703,12/30/19 16:55
31385600000000,33218739,896311,12/30/19 14:13
31392500000000,12078788,337615,12/30/19 16:08
31404800000000,199377725,605530,12/30/19 19:32
31404500000000,143281052,52834,12/30/19 19:28
31335000000000,115712665,634318,12/30/19 0:09
31417900000000,129926595,431554,12/30/19 23:11
31392800000000,49174497,11918,12/30/19 16:12
31363700000000,147941492,761003,12/30/19 8:08
31375300000000,67729795,766017,12/30/19 11:20
31366100000000,78509316,628377,12/30/19 8:48
31379400000000,104589926,356371,12/30/19 12:30
31379000000000,36453588,938592,12/30/19 12:23
31376300000000,61510385,409876,12/30/19 11:38
31389900000000,70506294,246642,12/30/19 15:25
31319300000000,59460083,748056,12/29/19 19:48
31294600000000,90496725,624095,12/29/19 12:56
31329500000000,137739819,330056,12/29/19 22:37
31259400000000,123391395,324534,12/29/19 3:10
31331300000000,158448460,13164,12/29/19 23:07
31315900000000,201202473,518744,12/29/19 18:52
31129600000000,112904482,967357,12/27/19 15:06
31115200000000,142201790,484883,12/27/19 11:07
31078800000000,173872921,699254,12/27/19 1:00
31076800000000,159419221,323751,12/27/19 0:27
31139800000000,115711998,239194,12/27/19 17:56
31154300000000,97167909,83779,12/27/19 21:57
31153600000000,153746042,18472,12/27/19 21:47
31148200000000,61556313,70589,12/27/19 20:17
31421400000000,51002382,679575,12/31/19 0:10
31497100000000,144294380,640705,12/31/19 21:11
31425400000000,1898080,546785,12/31/19 1:17
31467200000000,134946458,819198,12/31/19 12:53
31421400000000,203578755,891356,12/31/19 0:10
31468700000000,87037251,201929,12/31/19 13:18
31449100000000,9684704,949944,12/31/19 7:52
31473400000000,171700531,236357,12/31/19 14:36
31175800000000,61556313,611728,12/28/19 3:57
31194000000000,147941492,672214,12/28/19 8:59
31226600000000,69820589,420066,12/28/19 18:04
31233000000000,143281052,36151,12/28/19 19:49
31486800000000,50970067,820052,12/31/19 18:20
31464600000000,50713918,125255,12/31/19 12:10
31422900000000,57189823,120755,12/31/19 0:35
31425300000000,130185807,852283,12/31/19 1:14
31497700000000,107921853,166167,12/31/19 21:22
31206700000000,208684901,983219,12/28/19 12:31
31170600000000,75218433,452290,12/28/19 2:30
31229400000000,61556313,802301,12/28/19 18:50
31334400000000,104291811,152432,12/30/19 0:00
31402000000000,48702311,305182,12/30/19 18:47
31392400000000,45107936,198978,12/30/19 16:05
31367800000000,26598379,798064,12/30/19 9:17
31400400000000,193421164,110691,12/30/19 18:20
31382000000000,64909117,548263,12/30/19 13:13
31255900000000,64909117,594519,12/29/19 2:11
31289500000000,73268026,604512,12/29/19 11:31
31251100000000,106944106,432930,12/29/19 0:51
31295900000000,105378074,269778,12/29/19 13:17
31250200000000,153410043,497779,12/29/19 0:37
31329100000000,152569117,273846,12/29/19 22:31
31142300000000,182869608,44804,12/27/19 18:37
31145600000000,1224830,957701,12/27/19 19:34
31109800000000,73215945,13199,12/27/19 9:36
31132900000000,45693167,572486,12/27/19 16:02
31139000000000,100688369,18657,12/27/19 17:44
31124800000000,147941492,613896,12/27/19 13:46
31151500000000,183068,211423,12/27/19 21:11
31118600000000,91067843,167995,12/27/19 12:03
31080200000000,107921853,297361,12/27/19 1:22
31122600000000,147941492,768093,12/27/19 13:10
31411600000000,119571588,725284,12/30/19 21:27
31416800000000,157976199,412247,12/30/19 22:52
31340600000000,14598427,210494,12/30/19 1:42
31413400000000,126261266,77729,12/30/19 21:56
31338700000000,79070417,781461,12/30/19 1:10
31392600000000,75218433,131651,12/30/19 16:10
31399900000000,98705037,321361,12/30/19 18:11
31400800000000,61556313,556616,12/30/19 18:26
31406600000000,91799978,463237,12/30/19 20:04
31407900000000,168748997,129724,12/30/19 20:25
31336800000000,208624214,287817,12/30/19 0:40
31134500000000,83069309,492771,12/27/19 16:27
31122500000000,146141301,508484,12/27/19 13:08
31105700000000,61556313,864405,12/27/19 8:27
31108800000000,65885656,635738,12/27/19 9:20
31152500000000,107921853,241398,12/27/19 21:28
31108800000000,51487475,635738,12/27/19 9:20
31109400000000,115179739,957105,12/27/19 9:30
31076800000000,147395095,16666,12/27/19 0:27
31107500000000,152973898,635738,12/27/19 8:57
31254500000000,14145886,69478,12/29/19 1:49
31299600000000,89124819,868823,12/29/19 14:20
31329600000000,72569544,829223,12/29/19 22:40
31256000000000,102733707,296629,12/29/19 2:13
31253400000000,137762642,129187,12/29/19 1:30
31256200000000,203531250,233016,12/29/19 2:16
31306000000000,195280699,18793,12/29/19 16:06
31252800000000,110868527,489887,12/29/19 1:19
31304500000000,15290046,374051,12/29/19 15:41
31305200000000,193662472,120056,12/29/19 15:53
31287000000000,135054877,419541,12/29/19 10:49
31423000000000,75603759,213280,12/31/19 0:36
31478500000000,60785640,235027,12/31/19 16:00
31464300000000,73120749,462286,12/31/19 12:05
31475100000000,20647785,807441,12/31/19 15:05
31487000000000,599533,264511,12/31/19 18:24
31241400000000,87037251,468497,12/28/19 22:10
31202400000000,64112888,75825,12/28/19 11:20
31183800000000,156045699,90311,12/28/19 6:09
31235600000000,70506294,11304,12/28/19 20:32
31208000000000,165223177,993204,12/28/19 12:53
31192400000000,179110538,72925,12/28/19 8:33
31216300000000,162545570,702841,12/28/19 15:12
31208300000000,769445,641121,12/28/19 12:57
31194600000000,163743165,620993,12/28/19 9:09
31486400000000,163339512,16892,12/31/19 18:12
31466600000000,1731866,715564,12/31/19 12:42
31489700000000,147941492,514735,12/31/19 19:07
31421000000000,89768730,835064,12/31/19 0:03
31483500000000,61556313,761775,12/31/19 17:25
31426800000000,147906073,363691,12/31/19 1:39
31492400000000,159879078,530584,12/31/19 19:52
31466400000000,147941492,918082,12/31/19 12:39
31432900000000,125017117,51573,12/31/19 3:21
31473100000000,61556313,122102,12/31/19 14:31
31164100000000,166763309,58626,12/28/19 0:41
31236700000000,53427888,75939,12/28/19 20:51
31215000000000,145694343,957758,12/28/19 14:49
31245700000000,28055313,17770,12/28/19 23:21
31396700000000,32504026,435495,12/30/19 17:17
31399700000000,12536959,481665,12/30/19 18:08
31368700000000,38463337,27567,12/30/19 9:31
31415300000000,61556313,566099,12/30/19 22:28
31374800000000,182585020,155868,12/30/19 11:12
31361200000000,32504026,997899,12/30/19 7:27
31376200000000,105084800,331789,12/30/19 11:36
31106900000000,12537642,606202,12/27/19 8:48
31137900000000,25561831,641041,12/27/19 17:24
31145300000000,112524719,793754,12/27/19 19:27
31153800000000,160352250,86748,12/27/19 21:49
31115700000000,118141794,550864,12/27/19 11:14
31156500000000,132655704,16223,12/27/19 22:34
31102400000000,91639906,296629,12/27/19 7:33
31111200000000,171496968,697734,12/27/19 10:00
31080100000000,66783,11298,12/27/19 1:22
31122400000000,28090352,330690,12/27/19 13:06
31318800000000,84664888,243354,12/29/19 19:40
31317500000000,53613331,245702,12/29/19 19:18
31250300000000,161204451,890239,12/29/19 0:39
31296300000000,105288708,893437,12/29/19 13:25
31332800000000,67729795,660613,12/29/19 23:32
31295400000000,26633086,417075,12/29/19 13:10
31490000000000,153514330,330877,12/31/19 19:14
31422400000000,6831578,737065,12/31/19 0:27
31465100000000,16613121,18472,12/31/19 12:18
31504200000000,64394406,644566,12/31/19 23:09
31486600000000,76621355,262122,12/31/19 18:16
31458700000000,143281052,10452,12/31/19 10:32
31466100000000,150133749,831314,12/31/19 12:35
31485400000000,62713846,342783,12/31/19 17:56
31469700000000,79731820,158926,12/31/19 13:35
31174000000000,50970150,454787,12/28/19 3:27
31220300000000,25614013,955094,12/28/19 16:17
31241400000000,147174002,468497,12/28/19 22:10
31226700000000,56418,534555,12/28/19 18:05
31177700000000,147941492,955232,12/28/19 4:28
31076500000000,70009992,310998,12/27/19 0:20
31153100000000,154074176,346742,12/27/19 21:38
31096400000000,50970275,612315,12/27/19 5:52
31130100000000,63636957,299346,12/27/19 15:15
31160900000000,54615708,240370,12/27/19 23:48
31154800000000,147941492,879256,12/27/19 22:06
31336600000000,91799978,355843,12/30/19 0:37
31392800000000,154219611,11918,12/30/19 16:12
31395200000000,125017117,234127,12/30/19 16:53
31392800000000,95458810,11918,12/30/19 16:12
31337800000000,116819722,764734,12/30/19 0:56
31394100000000,45647685,684319,12/30/19 16:34
31420000000000,152911125,448394,12/30/19 23:45
31416500000000,39153592,156976,12/30/19 22:48
31369800000000,57189823,211822,12/30/19 9:49
31336400000000,147941492,682920,12/30/19 0:32
31338400000000,76934,672999,12/30/19 1:06
31420200000000,149457939,216370,12/30/19 23:49
31405800000000,24013881,943500,12/30/19 19:50
31379500000000,147941492,955816,12/30/19 12:32
31372300000000,58719631,551680,12/30/19 10:31
31131400000000,8362239,419784,12/27/19 15:37
31076300000000,147941492,220031,12/27/19 0:17
31156200000000,116629192,239194,12/27/19 22:30
31154300000000,54615708,49266,12/27/19 21:58
31161500000000,166672032,660681,12/27/19 23:58
31115500000000,104804503,938634,12/27/19 11:10
31111500000000,151194633,930714,12/27/19 10:05
31153500000000,53630765,932791,12/27/19 21:44
31445800000000,33380999,219280,12/31/19 6:55
31461900000000,71350056,147919,12/31/19 11:24
31421600000000,183471720,193209,12/31/19 0:13
31480500000000,173557357,241114,12/31/19 16:35
31229700000000,10075073,399560,12/28/19 18:54
31244100000000,18796143,750810,12/28/19 22:55
31238400000000,147941492,725304,12/28/19 21:19
31242600000000,167097983,916127,12/28/19 22:29
31207000000000,147941492,882841,12/28/19 12:37
31201400000000,107921853,554173,12/28/19 11:03
31277100000000,58382447,944115,12/29/19 8:04
31321400000000,129406129,621410,12/29/19 20:22
31316800000000,135054910,704542,12/29/19 19:07
31272600000000,21252442,566820,12/29/19 6:50
31250600000000,3983267,927595,12/29/19 0:43
31281600000000,93952227,637853,12/29/19 9:20
31331000000000,67364842,52495,12/29/19 23:03
31319500000000,153148263,166466,12/29/19 19:50
31248500000000,93951158,722281,12/29/19 0:08
31329400000000,57189823,17787,12/29/19 22:36
31311400000000,161206002,154372,12/29/19 17:36
31330400000000,64112798,86834,12/29/19 22:53
31325900000000,147941492,402346,12/29/19 21:38
31422900000000,21672386,798461,12/31/19 0:34
31504000000000,147941492,191087,12/31/19 23:06
31447000000000,147941492,917783,12/31/19 7:16
31433700000000,45870095,431915,12/31/19 3:34
31493700000000,151556698,85398,12/31/19 20:15
31429700000000,17678304,816160,12/31/19 2:27
31459600000000,26224654,679184,12/31/19 10:47
31228200000000,35589275,747187,12/28/19 18:29
31206200000000,9374147,832251,12/28/19 12:22
31234800000000,68986711,929926,12/28/19 20:20
31170300000000,107921853,677659,12/28/19 2:25
31229700000000,18229789,399560,12/28/19 18:54
31244900000000,115725524,85911,12/28/19 23:08
31415500000000,82208133,557318,12/30/19 22:32
31362200000000,61556313,584071,12/30/19 7:43
31334500000000,61556313,391838,12/30/19 0:01
31411400000000,151865497,987067,12/30/19 21:22
31415200000000,73302121,251676,12/30/19 22:27
31420200000000,19051557,216370,12/30/19 23:49
31375400000000,40429317,914047,12/30/19 11:23
31417800000000,147941492,958317,12/30/19 23:10
31408100000000,126639670,313033,12/30/19 20:27
31336400000000,20468683,237714,12/30/19 0:33
31382200000000,123353475,233016,12/30/19 13:15
31101400000000,75218433,219001,12/27/19 7:17
31159200000000,54615708,898952,12/27/19 23:19
31153400000000,126263872,71758,12/27/19 21:42
31075900000000,135053791,43897,12/27/19 0:11
31077400000000,165030850,10165,12/27/19 0:36
31433900000000,173701388,277957,12/31/19 3:38
31463600000000,147941492,955816,12/31/19 11:53
31506800000000,189544563,799445,12/31/19 23:54
31246100000000,61556313,258797,12/28/19 23:27
31162300000000,104804190,980188,12/28/19 0:12
31238100000000,80006509,480105,12/28/19 21:14
31126500000000,135028831,816914,12/27/19 14:14
31102400000000,90501721,296629,12/27/19 7:33
31108400000000,156770494,940553,12/27/19 9:12
31080000000000,8834405,441103,12/27/19 1:19
31161100000000,135041771,245360,12/27/19 23:51
31135700000000,11425471,399495,12/27/19 16:47
31399300000000,26525054,76722,12/30/19 18:02
31363200000000,147941492,477428,12/30/19 7:59
31384700000000,88066222,26635,12/30/19 13:58
31404200000000,110880222,173658,12/30/19 19:23
31419000000000,140508528,497180,12/30/19 23:29
31414100000000,11474437,828070,12/30/19 22:08
31338700000000,72376784,781461,12/30/19 1:10
31371600000000,61556313,10119,12/30/19 10:19
31411400000000,24013303,52204,12/30/19 21:23
31392200000000,209441592,236098,12/30/19 16:02
31340100000000,68604877,27837,12/30/19 1:34
31339800000000,12568,750292,12/30/19 1:29
31249300000000,9944513,385040,12/29/19 0:21
31283900000000,53762796,158652,12/29/19 9:57
31291900000000,64909117,214058,12/29/19 12:11
31285600000000,80905280,763314,12/29/19 10:26
31308600000000,99893455,433414,12/29/19 16:50
31287500000000,32343467,55252,12/29/19 10:57
31306900000000,34910509,428760,12/29/19 16:22
31312900000000,3740215,42186,12/29/19 18:01
31297700000000,145016144,129311,12/29/19 13:47
31327200000000,12852945,794856,12/29/19 22:00
31251900000000,73302121,997848,12/29/19 1:05
31485700000000,135054975,484916,12/31/19 18:01
31457300000000,172185419,370399,12/31/19 10:07
31482100000000,110871170,218696,12/31/19 17:02
31497100000000,32504026,640705,12/31/19 21:11
31473600000000,11955181,608695,12/31/19 14:40
31467300000000,16001939,635279,12/31/19 12:55
31161700000000,145694343,904729,12/28/19 0:01
31163600000000,110868527,489887,12/28/19 0:33
31207800000000,61556313,956094,12/28/19 12:49
31164800000000,4498522,113725,12/28/19 0:52
31213300000000,153745158,966326,12/28/19 14:22
31204700000000,39362263,611534,12/28/19 11:57
31225100000000,156177985,403460,12/28/19 17:38
31211600000000,129017579,106115,12/28/19 13:53
31244100000000,131156579,750810,12/28/19 22:55
31314800000000,160419520,187560,12/29/19 18:33
31327600000000,67729795,166979,12/29/19 22:07
31289900000000,4149345,330690,12/29/19 11:39
31298200000000,47368929,696436,12/29/19 13:57
31320700000000,135005836,242669,12/29/19 20:10
31326200000000,7924947,412797,12/29/19 21:42
31281700000000,61556313,333588,12/29/19 9:21
31248100000000,66385741,821422,12/29/19 0:01
31300300000000,84723682,85820,12/29/19 14:31
31348600000000,83764530,538845,12/30/19 3:56
31337500000000,147941492,567204,12/30/19 0:51
31392800000000,16027971,11918,12/30/19 16:12
31411200000000,58541919,443822,12/30/19 21:19
31342800000000,21672386,244298,12/30/19 2:20
31398100000000,169902395,542970,12/30/19 17:41
31080200000000,84713261,814786,12/27/19 1:23
31138800000000,4498522,243450,12/27/19 17:39
31151100000000,42413290,155282,12/27/19 21:04
31158800000000,127249066,141334,12/27/19 23:13
31148100000000,167134527,80028,12/27/19 20:15
31157400000000,35925244,186540,12/27/19 22:50
31149300000000,114079188,758376,12/27/19 20:35
31146500000000,15961547,621161,12/27/19 19:47
31120300000000,61556313,258797,12/27/19 12:30
31159300000000,142195684,92968,12/27/19 23:21
31387000000000,161343279,257308,12/30/19 14:35
31402600000000,149773657,89138,12/30/19 18:55
31395700000000,61556313,942318,12/30/19 17:02
31369000000000,64909117,248127,12/30/19 9:36
31334900000000,60587222,581083,12/30/19 0:09
31356700000000,101667372,931580,12/30/19 6:11
31394100000000,15618985,90834,12/30/19 16:35
31311300000000,190860392,287817,12/29/19 17:34
31287300000000,40384408,83174,12/29/19 10:55
31283200000000,43527981,10050,12/29/19 9:46
31330000000000,182869881,39291,12/29/19 22:46
31333200000000,12078788,12676,12/29/19 23:40
31502700000000,168390908,505650,12/31/19 22:44
31495000000000,173233710,997628,12/31/19 20:35
31502500000000,54615708,92968,12/31/19 22:41
31488000000000,61556313,860030,12/31/19 18:39
31487000000000,599533,264511,12/31/19 18:22
31227400000000,45693167,763258,12/28/19 18:17
31242400000000,61556313,634490,12/28/19 22:26
31175900000000,3740215,132296,12/28/19 3:58
31228800000000,61556313,867076,12/28/19 18:40
31076900000000,78444736,640962,12/27/19 0:27
31077700000000,199332428,608837,12/27/19 0:41
31140600000000,139581402,606474,12/27/19 18:09
31384100000000,30876744,34120,12/30/19 13:47
31418500000000,84713261,196438,12/30/19 23:21
31379500000000,91487219,806541,12/30/19 12:31
31474100000000,9676950,645146,12/31/19 14:48
31501800000000,73520061,304660,12/31/19 22:29
31483500000000,88486533,83144,12/31/19 17:25
31447900000000,168316302,241982,12/31/19 7:32
31245200000000,50203676,899703,12/28/19 23:14
31196200000000,129632458,831314,12/28/19 9:37
31200900000000,180410142,477453,12/28/19 10:55
31215600000000,130101395,149497,12/28/19 14:59
31213000000000,129915157,406176,12/28/19 14:17
31184500000000,61556313,112596,12/28/19 6:21
31231800000000,25599171,337377,12/28/19 19:29
31112700000000,95138046,495762,12/27/19 10:25
31087000000000,18584284,366540,12/27/19 3:16
31136600000000,147941492,639316,12/27/19 17:03
31112600000000,15599627,193378,12/27/19 10:23
31110300000000,17678304,506374,12/27/19 9:45
31134000000000,187709005,11337,12/27/19 16:20
31151500000000,160709200,11279,12/27/19 21:12
31136700000000,61556313,49220,12/27/19 17:05
31082600000000,83366265,985421,12/27/19 2:02
31134500000000,140613509,12805,12/27/19 16:28
31265100000000,32737624,882588,12/29/19 4:44
31328400000000,27015534,449449,12/29/19 22:20
31250000000000,152911385,483782,12/29/19 0:32
31300300000000,82269223,381529,12/29/19 14:31
31332600000000,98793120,582453,12/29/19 23:30
31293600000000,22165953,580194,12/29/19 12:40
31282600000000,147941492,796052,12/29/19 9:36
31466900000000,95178976,176845,12/31/19 12:48
31428300000000,147941492,647948,12/31/19 2:05
31485000000000,140392853,99401,12/31/19 17:50
31247700000000,30870545,954796,12/28/19 23:55
31222800000000,9374147,256846,12/28/19 17:00
31392600000000,87037251,131651,12/30/19 16:10
31416500000000,68457554,659328,12/30/19 22:48
31387100000000,15402452,38100,12/30/19 14:38
31389200000000,140206880,891487,12/30/19 15:13
31417500000000,89768730,847383,12/30/19 23:05
31407900000000,169901104,313508,12/30/19 20:24
31351300000000,28225599,211207,12/30/19 4:41
31137900000000,167134527,641041,12/27/19 17:24
31158200000000,82269223,26567,12/27/19 23:02
31081200000000,147941492,20998,12/27/19 1:39
31130800000000,165223177,351744,12/27/19 15:26
31155000000000,10915793,93595,12/27/19 22:09
31150400000000,63369471,70962,12/27/19 20:53
31129400000000,61556313,77819,12/27/19 15:03
31321400000000,40384408,104706,12/29/19 20:23
31273300000000,54615708,57376,12/29/19 7:01
31330000000000,12409211,330690,12/29/19 22:46
31410700000000,9374147,85615,12/30/19 21:11
31343500000000,54593828,481665,12/30/19 2:31
31361600000000,147508069,11293,12/30/19 7:33
31376000000000,22587672,45436,12/30/19 11:33
31411400000000,72368641,987067,12/30/19 21:22
31381000000000,13451191,279224,12/30/19 12:57
31391600000000,190982276,39291,12/30/19 15:53
31110600000000,54621801,913396,12/27/19 9:49
31112100000000,147941492,476622,12/27/19 10:14
31141600000000,112426924,905534,12/27/19 18:26
31135700000000,64113407,399495,12/27/19 16:47
31149200000000,176460316,55055,12/27/19 20:33
31135800000000,163096468,369746,12/27/19 16:50
31299400000000,90385730,49935,12/29/19 14:16
31285500000000,43719124,264845,12/29/19 10:24
31248300000000,34760620,722632,12/29/19 0:05
31504200000000,192710510,494644,12/31/19 23:10
31506700000000,46313738,245286,12/31/19 23:51
31422900000000,10278029,620822,12/31/19 0:35
31472400000000,164814142,228012,12/31/19 14:20
31461700000000,130946507,214733,12/31/19 11:21
31471300000000,59603250,18644,12/31/19 14:01
31478500000000,28622157,755644,12/31/19 16:02
31162000000000,178502843,819198,12/28/19 0:07
31166500000000,105071276,915372,12/28/19 1:22
31229500000000,26513810,16071,12/28/19 18:52
31227700000000,157851668,567063,12/28/19 18:21
31226000000000,115294353,33211,12/28/19 17:52
31231200000000,96757689,937595,12/28/19 19:19
31162400000000,147941492,835064,12/28/19 0:13
31246700000000,130100100,840891,12/28/19 23:39
31445000000000,147941492,946328,12/31/19 6:42
31486500000000,61556313,486587,12/31/19 18:14
31496300000000,77581273,258111,12/31/19 20:57
31473500000000,129017579,195506,12/31/19 14:38
31424400000000,169916944,763089,12/31/19 1:00
31491900000000,40178158,642528,12/31/19 19:45
31235200000000,82738335,783738,12/28/19 20:27
31176300000000,129017308,215853,12/28/19 4:05
31178600000000,147906917,85398,12/28/19 4:43
31237600000000,66844600,496137,12/28/19 21:06
31234300000000,76501592,218823,12/28/19 20:11
31235300000000,82738335,783738,12/28/19 20:28
31373100000000,19174198,788156,12/30/19 10:45
31337400000000,54257623,567204,12/30/19 0:49
31336800000000,21596473,316133,12/30/19 0:40
31369000000000,129926387,248127,12/30/19 9:36
31393900000000,42201537,733527,12/30/19 16:31
31150600000000,129681190,888354,12/27/19 20:56
31157000000000,32504026,232956,12/27/19 22:43
31098700000000,9782095,241114,12/27/19 6:31
31112300000000,130117533,901180,12/27/19 10:17
31116500000000,64376561,238688,12/27/19 11:28
31317500000000,58609575,579587,12/29/19 19:18
31283000000000,138862105,905086,12/29/19 9:43
31255200000000,9211634,367119,12/29/19 1:59
31307700000000,45647685,72835,12/29/19 16:34
31252600000000,195856901,593335,12/29/19 1:16
31306200000000,69032260,301840,12/29/19 16:09
31263300000000,140625236,240709,12/29/19 4:14
31369300000000,108071059,58769,12/30/19 9:42
31404400000000,67148848,817675,12/30/19 19:26
31390100000000,61556313,571837,12/30/19 15:27
31399800000000,155942916,27337,12/30/19 18:10
31396500000000,169201637,454787,12/30/19 17:15
31383500000000,118975211,299359,12/30/19 13:37
31457000000000,21474926,17604,12/31/19 10:02
31496900000000,76668593,18359,12/31/19 21:08
31454800000000,58530722,233016,12/31/19 9:25
31424800000000,67729795,541312,12/31/19 1:06
31446200000000,17842027,13326,12/31/19 7:03
31503300000000,151409130,235027,12/31/19 22:54
31505100000000,89747333,68258,12/31/19 23:25
31501800000000,138762857,304660,12/31/19 22:29
31461900000000,98146413,822545,12/31/19 11:24
31502100000000,61556313,476391,12/31/19 22:35
31226300000000,68855231,680038,12/28/19 17:57
31174800000000,26224654,117978,12/28/19 3:40
31213200000000,62795575,365908,12/28/19 14:20
31217900000000,19562560,171065,12/28/19 15:37
31225500000000,46573753,57376,12/28/19 17:44
31329100000000,182890233,965095,12/29/19 22:32
31255900000000,76484912,594519,12/29/19 2:11
31121400000000,95134473,905086,12/27/19 12:49
31100100000000,61556313,719574,12/27/19 6:55
31144400000000,61556313,437200,12/27/19 19:13
31127500000000,32504026,257074,12/27/19 14:32
31161100000000,193414721,218468,12/27/19 23:51
31156600000000,145000395,608837,12/27/19 22:36
31146500000000,68604877,621161,12/27/19 19:47
31106100000000,61556313,864405,12/27/19 8:35
31120200000000,137774448,906109,12/27/19 12:30
31131900000000,112397589,533738,12/27/19 15:45
31076600000000,84204959,257955,12/27/19 0:24
31106800000000,801940,548230,12/27/19 8:45
31143400000000,199275276,122242,12/27/19 18:56
31138400000000,172445538,763874,12/27/19 17:33
31137900000000,61556313,702122,12/27/19 17:25
31335700000000,141606045,244650,12/30/19 0:21
31334400000000,122218940,595971,12/30/19 0:00
31344000000000,115506347,850844,12/30/19 2:39
31419800000000,49674796,956622,12/30/19 23:42
31389600000000,22065382,396861,12/30/19 15:20
31378500000000,113959554,622628,12/30/19 12:14
31418400000000,35583557,236775,12/30/19 23:19
31334700000000,107921853,404867,12/30/19 0:05
31327400000000,1011192,235694,12/29/19 22:04
31331900000000,105064406,731791,12/29/19 23:18
31248400000000,131670195,571689,12/29/19 0:06
31254400000000,91716487,69478,12/29/19 1:46
31482300000000,113952977,239275,12/31/19 17:05
31474200000000,75405973,443838,12/31/19 14:50
31463300000000,61556313,201372,12/31/19 11:48
31463000000000,92520461,356910,12/31/19 11:42
31485800000000,132930380,831655,12/31/19 18:02
31425600000000,147941492,22184,12/31/19 1:19
31171100000000,171549702,226593,12/28/19 2:38
31215600000000,130099651,149497,12/28/19 14:59
31234300000000,49174497,218823,12/28/19 20:11
31198600000000,42394774,666365,12/28/19 10:16
31226200000000,18289354,608238,12/28/19 17:57
31217900000000,6123613,450816,12/28/19 15:37
31213000000000,135041847,406176,12/28/19 14:17
31227200000000,63840676,974160,12/28/19 18:12
31242100000000,2856708,954952,12/28/19 22:21
31310900000000,117919981,627108,12/29/19 17:27
31285300000000,61556313,171511,12/29/19 10:22
31256600000000,116348348,26172,12/29/19 2:22
31293400000000,65453156,29503,12/29/19 12:35
31321900000000,134596516,87856,12/29/19 20:31
31329100000000,142669043,567948,12/29/19 22:31
31266200000000,16687218,42512,12/29/19 5:02
31421900000000,68457554,279433,12/31/19 0:18
31480000000000,142423642,198628,12/31/19 16:27
31497700000000,91123657,66524,12/31/19 21:22
31163400000000,151864469,124727,12/28/19 0:29
31212800000000,98768262,760716,12/28/19 14:12
31216500000000,61556313,297840,12/28/19 15:15
31212800000000,207079121,760716,12/28/19 14:12
31214400000000,147941492,258427,12/28/19 14:40
31226100000000,80091569,889053,12/28/19 17:54
31411400000000,33380999,249486,12/30/19 21:24
31410200000000,53479739,118615,12/30/19 21:03
31379800000000,111011066,786767,12/30/19 12:36
31414400000000,64113407,486392,12/30/19 22:13
31344400000000,9641401,953703,12/30/19 2:46
31145600000000,120358496,797174,12/27/19 19:33
